ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	term	Ont
GO:1903317	GO:1903317	1/192	29/11754	0.380100104	0.862483171	0.862483171	FGF2	1	regulation of protein maturation	BP
GO:2000351	GO:2000351	1/192	29/11754	0.380100104	0.862483171	0.862483171	NDNF	1	regulation of endothelial cell apoptotic process	BP
GO:2001057	GO:2001057	1/192	29/11754	0.380100104	0.862483171	0.862483171	PKD2	1	reactive nitrogen species metabolic process	BP
GO:0007259	GO:0007259	2/192	81/11754	0.382658946	0.862483171	0.862483171	IL15/PKD2	2	receptor signaling pathway via JAK-STAT	BP
GO:0015293	GO:0015293	2/192	81/11754	0.382658946	0.862483171	0.862483171	SLC10A7/SLC4A4	2	symporter activity	MF
GO:0016779	GO:0016779	2/192	81/11754	0.382658946	0.862483171	0.862483171	CDS1/POLR2B	2	nucleotidyltransferase activity	MF
GO:0007389	GO:0007389	6/192	306/11754	0.383712556	0.862483171	0.862483171	FGF2/GRSF1/HHIP/INTU/PKD2/SPRY1	6	pattern specification process	BP
GO:0051169	GO:0051169	4/192	192/11754	0.383738504	0.862483171	0.862483171	ABCE1/NUP54/SDAD1/YTHDC1	4	nuclear transport	BP
GO:0045178	GO:0045178	3/192	136/11754	0.383861919	0.862483171	0.862483171	ANK2/PKD2/SLC4A4	3	basal part of cell	CC
GO:0060560	GO:0060560	3/192	136/11754	0.383861919	0.862483171	0.862483171	EDNRA/POU4F2/SPRY1	3	developmental growth involved in morphogenesis	BP
GO:1902115	GO:1902115	3/192	136/11754	0.383861919	0.862483171	0.862483171	CNOT6L/G3BP2/PLK4	3	regulation of organelle assembly	BP
GO:0061061	GO:0061061	7/192	364/11754	0.384737384	0.862483171	0.862483171	ANKRD17/EDNRA/EREG/HOPX/MYOZ2/REST/SMAD1	7	muscle structure development	BP
GO:0043269	GO:0043269	5/192	250/11754	0.387780652	0.862483171	0.862483171	ANK2/EDNRA/PKD2/SARAF/TRPC3	5	regulation of monoatomic ion transport	BP
GO:0007033	GO:0007033	3/192	137/11754	0.388292394	0.862483171	0.862483171	MFSD8/RAB33B/STBD1	3	vacuole organization	BP
GO:0006937	GO:0006937	2/192	82/11754	0.388469961	0.862483171	0.862483171	ANK2/PDE5A	2	regulation of muscle contraction	BP
GO:0008643	GO:0008643	2/192	82/11754	0.388469961	0.862483171	0.862483171	EDNRA/POU4F2	2	carbohydrate transport	BP
GO:0005813	GO:0005813	8/192	424/11754	0.389896208	0.862483171	0.862483171	ALPK1/BBS7/CETN1/DCTN6/JADE1/PLK4/STAP1/WRN	8	centrosome	CC
GO:0000959	GO:0000959	1/192	30/11754	0.39025113	0.862483171	0.862483171	GRSF1	1	mitochondrial RNA metabolic process	BP
GO:0001046	GO:0001046	1/192	30/11754	0.39025113	0.862483171	0.862483171	REST	1	core promoter sequence-specific DNA binding	MF
GO:0005272	GO:0005272	1/192	30/11754	0.39025113	0.862483171	0.862483171	PKD2	1	sodium channel activity	MF
GO:0008542	GO:0008542	1/192	30/11754	0.39025113	0.862483171	0.862483171	SLC7A11	1	visual learning	BP
GO:0009295	GO:0009295	1/192	30/11754	0.39025113	0.862483171	0.862483171	GRSF1	1	nucleoid	CC
GO:0021879	GO:0021879	1/192	30/11754	0.39025113	0.862483171	0.862483171	NDNF	1	forebrain neuron differentiation	BP
GO:0030857	GO:0030857	1/192	30/11754	0.39025113	0.862483171	0.862483171	SPRY1	1	negative regulation of epithelial cell differentiation	BP
GO:0033046	GO:0033046	1/192	30/11754	0.39025113	0.862483171	0.862483171	MAD2L1	1	negative regulation of sister chromatid segregation	BP
GO:0033048	GO:0033048	1/192	30/11754	0.39025113	0.862483171	0.862483171	MAD2L1	1	negative regulation of mitotic sister chromatid segregation	BP
GO:0042645	GO:0042645	1/192	30/11754	0.39025113	0.862483171	0.862483171	GRSF1	1	mitochondrial nucleoid	CC
GO:0042887	GO:0042887	1/192	30/11754	0.39025113	0.862483171	0.862483171	SLC7A11	1	amide transmembrane transporter activity	MF
GO:0043967	GO:0043967	1/192	30/11754	0.39025113	0.862483171	0.862483171	JADE1	1	histone H4 acetylation	BP
GO:0045841	GO:0045841	1/192	30/11754	0.39025113	0.862483171	0.862483171	MAD2L1	1	negative regulation of mitotic metaphase/anaphase transition	BP
GO:0046580	GO:0046580	1/192	30/11754	0.39025113	0.862483171	0.862483171	SPRY1	1	negative regulation of Ras protein signal transduction	BP
GO:0048146	GO:0048146	1/192	30/11754	0.39025113	0.862483171	0.862483171	EREG	1	positive regulation of fibroblast proliferation	BP
GO:0048306	GO:0048306	1/192	30/11754	0.39025113	0.862483171	0.862483171	SEC31A	1	calcium-dependent protein binding	MF
GO:0048525	GO:0048525	1/192	30/11754	0.39025113	0.862483171	0.862483171	LARP7	1	negative regulation of viral process	BP
GO:0050873	GO:0050873	1/192	30/11754	0.39025113	0.862483171	0.862483171	PLACL2	1	brown fat cell differentiation	BP
GO:0061733	GO:0061733	1/192	30/11754	0.39025113	0.862483171	0.862483171	JADE1	1	peptide-lysine-N-acetyltransferase activity	MF
GO:0072666	GO:0072666	1/192	30/11754	0.39025113	0.862483171	0.862483171	SCARB2	1	establishment of protein localization to vacuole	BP
GO:0140296	GO:0140296	1/192	30/11754	0.39025113	0.862483171	0.862483171	GTF2E2	1	general transcription initiation factor binding	MF
GO:1900087	GO:1900087	1/192	30/11754	0.39025113	0.862483171	0.862483171	ANKRD17	1	positive regulation of G1/S transition of mitotic cell cycle	BP
GO:2000816	GO:2000816	1/192	30/11754	0.39025113	0.862483171	0.862483171	MAD2L1	1	negative regulation of mitotic sister chromatid separation	BP
GO:0044283	GO:0044283	6/192	309/11754	0.392497489	0.862483171	0.862483171	COQ2/ENOPH1/FGF2/MGST2/REST/SCD5	6	small molecule biosynthetic process	BP
GO:0010001	GO:0010001	3/192	138/11754	0.392715358	0.862483171	0.862483171	FGF2/FGF5/METTL14	3	glial cell differentiation	BP
GO:0060348	GO:0060348	3/192	138/11754	0.392715358	0.862483171	0.862483171	FAT4/SLC10A7/SMAD1	3	bone development	BP
GO:0007093	GO:0007093	2/192	83/11754	0.394256955	0.862483171	0.862483171	FAM175A/MAD2L1	2	mitotic cell cycle checkpoint signaling	BP
GO:0031345	GO:0031345	2/192	83/11754	0.394256955	0.862483171	0.862483171	PAQR3/STAP1	2	negative regulation of cell projection organization	BP
GO:0051048	GO:0051048	2/192	83/11754	0.394256955	0.862483171	0.862483171	RAB33B/REST	2	negative regulation of secretion	BP
GO:2000027	GO:2000027	2/192	83/11754	0.394256955	0.862483171	0.862483171	FGF2/SPRY1	2	regulation of animal organ morphogenesis	BP
GO:0034504	GO:0034504	4/192	195/11754	0.394856804	0.862483171	0.862483171	LARP7/MFHAS1/NUP54/WRN	4	protein localization to nucleus	BP
GO:0001701	GO:0001701	4/192	196/11754	0.398556689	0.862483171	0.862483171	ADAMTS3/PLK4/SEC24D/YTHDC1	4	in utero embryonic development	BP
GO:0045862	GO:0045862	4/192	196/11754	0.398556689	0.862483171	0.862483171	BBS7/FGF2/RCHY1/REST	4	positive regulation of proteolysis	BP
GO:0006352	GO:0006352	2/192	84/11754	0.400019164	0.862483171	0.862483171	GTF2E2/SMARCA5	2	DNA-templated transcription initiation	BP
GO:0010212	GO:0010212	2/192	84/11754	0.400019164	0.862483171	0.862483171	FAM175A/WRN	2	response to ionizing radiation	BP
GO:0035051	GO:0035051	2/192	84/11754	0.400019164	0.862483171	0.862483171	EDNRA/REST	2	cardiocyte differentiation	BP
GO:0000245	GO:0000245	1/192	31/11754	0.400236782	0.862483171	0.862483171	YTHDC1	1	spliceosomal complex assembly	BP
GO:0004601	GO:0004601	1/192	31/11754	0.400236782	0.862483171	0.862483171	MGST2	1	peroxidase activity	MF
GO:0010324	GO:0010324	1/192	31/11754	0.400236782	0.862483171	0.862483171	STAP1	1	membrane invagination	BP
GO:0016684	GO:0016684	1/192	31/11754	0.400236782	0.862483171	0.862483171	MGST2	1	"oxidoreductase activity, acting on peroxide as acceptor"	MF
GO:0019362	GO:0019362	1/192	31/11754	0.400236782	0.862483171	0.862483171	NOCT	1	pyridine nucleotide metabolic process	BP
GO:0033173	GO:0033173	1/192	31/11754	0.400236782	0.862483171	0.862483171	MYOZ2	1	calcineurin-NFAT signaling cascade	BP
GO:0044232	GO:0044232	1/192	31/11754	0.400236782	0.862483171	0.862483171	SARAF	1	organelle membrane contact site	CC
GO:0045880	GO:0045880	1/192	31/11754	0.400236782	0.862483171	0.862483171	INTU	1	positive regulation of smoothened signaling pathway	BP
GO:0046324	GO:0046324	1/192	31/11754	0.400236782	0.862483171	0.862483171	POU4F2	1	regulation of glucose import	BP
GO:0046496	GO:0046496	1/192	31/11754	0.400236782	0.862483171	0.862483171	NOCT	1	nicotinamide nucleotide metabolic process	BP
GO:0046622	GO:0046622	1/192	31/11754	0.400236782	0.862483171	0.862483171	FGF2	1	positive regulation of organ growth	BP
GO:0046888	GO:0046888	1/192	31/11754	0.400236782	0.862483171	0.862483171	REST	1	negative regulation of hormone secretion	BP
GO:0050854	GO:0050854	1/192	31/11754	0.400236782	0.862483171	0.862483171	STAP1	1	regulation of antigen receptor-mediated signaling pathway	BP
GO:0060420	GO:0060420	1/192	31/11754	0.400236782	0.862483171	0.862483171	FGF2	1	regulation of heart growth	BP
GO:0070830	GO:0070830	1/192	31/11754	0.400236782	0.862483171	0.862483171	CLDN23	1	bicellular tight junction assembly	BP
GO:0086002	GO:0086002	1/192	31/11754	0.400236782	0.862483171	0.862483171	ANK2	1	cardiac muscle cell action potential involved in contraction	BP
GO:0090049	GO:0090049	1/192	31/11754	0.400236782	0.862483171	0.862483171	FGF2	1	regulation of cell migration involved in sprouting angiogenesis	BP
GO:1902930	GO:1902930	1/192	31/11754	0.400236782	0.862483171	0.862483171	REST	1	regulation of alcohol biosynthetic process	BP
GO:1903053	GO:1903053	1/192	31/11754	0.400236782	0.862483171	0.862483171	PRDM5	1	regulation of extracellular matrix organization	BP
GO:0014706	GO:0014706	3/192	140/11754	0.401536888	0.862483171	0.862483171	EDNRA/FGF2/SMAD1	3	striated muscle tissue development	BP
GO:0014070	GO:0014070	7/192	371/11754	0.403549345	0.862483171	0.862483171	AREG/PKD2/POU4F2/REST/SLC7A11/SMAD1/TRPC3	7	response to organic cyclic compound	BP
GO:0007098	GO:0007098	2/192	85/11754	0.405755851	0.862483171	0.862483171	CETN1/PLK4	2	centrosome cycle	BP
GO:0097696	GO:0097696	2/192	85/11754	0.405755851	0.862483171	0.862483171	IL15/PKD2	2	receptor signaling pathway via STAT	BP
GO:0030100	GO:0030100	3/192	141/11754	0.405934549	0.862483171	0.862483171	BMP2K/IL15/STAP1	3	regulation of endocytosis	BP
GO:0044057	GO:0044057	5/192	256/11754	0.407258582	0.862483171	0.862483171	ANK2/EDNRA/HOPX/PDE5A/TRPC3	5	regulation of system process	BP
GO:0060537	GO:0060537	5/192	256/11754	0.407258582	0.862483171	0.862483171	EDNRA/FGF2/MYOZ2/PKD2/SMAD1	5	muscle tissue development	BP
GO:0001934	GO:0001934	7/192	373/11754	0.408924092	0.862483171	0.862483171	AREG/EPGN/EREG/FGF2/IL15/PDE5A/PKD2	7	positive regulation of protein phosphorylation	BP
GO:0016462	GO:0016462	8/192	432/11754	0.409892343	0.862483171	0.862483171	ABCE1/ARL9/MMAA/NUDT9/RAB33B/SMARCA5/SPATA5/WRN	8	pyrophosphatase activity	MF
GO:0007276	GO:0007276	6/192	315/11754	0.410057437	0.862483171	0.862483171	ADAD1/EDNRA/METTL14/PDE5A/SMAD1/YTHDC1	6	gamete generation	BP
GO:0000152	GO:0000152	1/192	32/11754	0.41005974	0.862483171	0.862483171	ANAPC10	1	nuclear ubiquitin ligase complex	CC
GO:0001784	GO:0001784	1/192	32/11754	0.41005974	0.862483171	0.862483171	STAP1	1	phosphotyrosine residue binding	MF
GO:0007585	GO:0007585	1/192	32/11754	0.41005974	0.862483171	0.862483171	EDNRA	1	respiratory gaseous exchange by respiratory system	BP
GO:0007632	GO:0007632	1/192	32/11754	0.41005974	0.862483171	0.862483171	SLC7A11	1	visual behavior	BP
GO:0010761	GO:0010761	1/192	32/11754	0.41005974	0.862483171	0.862483171	FGF2	1	fibroblast migration	BP
GO:0031529	GO:0031529	1/192	32/11754	0.41005974	0.862483171	0.862483171	STAP1	1	ruffle organization	BP
GO:0032210	GO:0032210	1/192	32/11754	0.41005974	0.862483171	0.862483171	TNKS	1	regulation of telomere maintenance via telomerase	BP
GO:0033013	GO:0033013	1/192	32/11754	0.41005974	0.862483171	0.862483171	MMAA	1	tetrapyrrole metabolic process	BP
GO:0034212	GO:0034212	1/192	32/11754	0.41005974	0.862483171	0.862483171	JADE1	1	peptide N-acetyltransferase activity	MF
GO:0034968	GO:0034968	1/192	32/11754	0.41005974	0.862483171	0.862483171	SETD7	1	histone lysine methylation	BP
GO:0044818	GO:0044818	1/192	32/11754	0.41005974	0.862483171	0.862483171	FAM175A	1	mitotic G2/M transition checkpoint	BP
GO:0045058	GO:0045058	1/192	32/11754	0.41005974	0.862483171	0.862483171	IL15	1	T cell selection	BP
GO:0045494	GO:0045494	1/192	32/11754	0.41005974	0.862483171	0.862483171	BBS12	1	photoreceptor cell maintenance	BP
GO:0045747	GO:0045747	1/192	32/11754	0.41005974	0.862483171	0.862483171	BMP2K	1	positive regulation of Notch signaling pathway	BP
GO:0046148	GO:0046148	1/192	32/11754	0.41005974	0.862483171	0.862483171	SLC7A11	1	pigment biosynthetic process	BP
GO:0046189	GO:0046189	1/192	32/11754	0.41005974	0.862483171	0.862483171	SLC7A11	1	phenol-containing compound biosynthetic process	BP
GO:0051985	GO:0051985	1/192	32/11754	0.41005974	0.862483171	0.862483171	MAD2L1	1	negative regulation of chromosome segregation	BP
GO:0055010	GO:0055010	1/192	32/11754	0.41005974	0.862483171	0.862483171	EDNRA	1	ventricular cardiac muscle tissue morphogenesis	BP
GO:0071260	GO:0071260	1/192	32/11754	0.41005974	0.862483171	0.862483171	TMEM150C	1	cellular response to mechanical stimulus	BP
GO:0072348	GO:0072348	1/192	32/11754	0.41005974	0.862483171	0.862483171	SLC7A11	1	sulfur compound transport	BP
GO:0072577	GO:0072577	1/192	32/11754	0.41005974	0.862483171	0.862483171	NDNF	1	endothelial cell apoptotic process	BP
GO:0090303	GO:0090303	1/192	32/11754	0.41005974	0.862483171	0.862483171	HPSE	1	positive regulation of wound healing	BP
GO:0097720	GO:0097720	1/192	32/11754	0.41005974	0.862483171	0.862483171	MYOZ2	1	calcineurin-mediated signaling	BP
GO:0120192	GO:0120192	1/192	32/11754	0.41005974	0.862483171	0.862483171	CLDN23	1	tight junction assembly	BP
GO:1902100	GO:1902100	1/192	32/11754	0.41005974	0.862483171	0.862483171	MAD2L1	1	negative regulation of metaphase/anaphase transition of cell cycle	BP
GO:1902692	GO:1902692	1/192	32/11754	0.41005974	0.862483171	0.862483171	FGF2	1	regulation of neuroblast proliferation	BP
GO:1904705	GO:1904705	1/192	32/11754	0.41005974	0.862483171	0.862483171	FGF2	1	regulation of vascular associated smooth muscle cell proliferation	BP
GO:1905819	GO:1905819	1/192	32/11754	0.41005974	0.862483171	0.862483171	MAD2L1	1	negative regulation of chromosome separation	BP
GO:1990874	GO:1990874	1/192	32/11754	0.41005974	0.862483171	0.862483171	FGF2	1	vascular associated smooth muscle cell proliferation	BP
GO:0071375	GO:0071375	3/192	142/11754	0.410322885	0.862483171	0.862483171	EDNRA/LEPROTL1/POU4F2	3	cellular response to peptide hormone stimulus	BP
GO:0002040	GO:0002040	2/192	86/11754	0.411466313	0.862483171	0.862483171	FGF2/SMAD1	2	sprouting angiogenesis	BP
GO:0009612	GO:0009612	2/192	86/11754	0.411466313	0.862483171	0.862483171	PKD2/TMEM150C	2	response to mechanical stimulus	BP
GO:0032434	GO:0032434	2/192	86/11754	0.411466313	0.862483171	0.862483171	BBS7/RCHY1	2	regulation of proteasomal ubiquitin-dependent protein catabolic process	BP
GO:0046631	GO:0046631	2/192	86/11754	0.411466313	0.862483171	0.862483171	IL15/IL2	2	alpha-beta T cell activation	BP
GO:0097730	GO:0097730	2/192	86/11754	0.411466313	0.862483171	0.862483171	BBS7/PKD2	2	non-motile cilium	CC
GO:0002694	GO:0002694	5/192	258/11754	0.41373661	0.862483171	0.862483171	IL15/IL2/MFHAS1/PDE5A/STAP1	5	regulation of leukocyte activation	BP
GO:0046651	GO:0046651	3/192	143/11754	0.414701464	0.862483171	0.862483171	IL15/IL2/PDE5A	3	lymphocyte proliferation	BP
GO:0034765	GO:0034765	4/192	201/11754	0.416996221	0.862483171	0.862483171	ANK2/EDNRA/PKD2/TRPC3	4	regulation of monoatomic ion transmembrane transport	BP
GO:0060070	GO:0060070	4/192	201/11754	0.416996221	0.862483171	0.862483171	EDNRA/FGF2/JADE1/TNKS	4	canonical Wnt signaling pathway	BP
GO:0015718	GO:0015718	2/192	87/11754	0.417149875	0.862483171	0.862483171	FABP2/SLC10A7	2	monocarboxylic acid transport	BP
GO:0019842	GO:0019842	2/192	87/11754	0.417149875	0.862483171	0.862483171	ALB/GC	2	vitamin binding	MF
GO:0031406	GO:0031406	2/192	87/11754	0.417149875	0.862483171	0.862483171	ALB/FABP2	2	carboxylic acid binding	MF
GO:0035725	GO:0035725	2/192	87/11754	0.417149875	0.862483171	0.862483171	PKD2/SLC4A4	2	sodium ion transmembrane transport	BP
GO:1902107	GO:1902107	2/192	87/11754	0.417149875	0.862483171	0.862483171	IL15/POU4F2	2	positive regulation of leukocyte differentiation	BP
GO:1903708	GO:1903708	2/192	87/11754	0.417149875	0.862483171	0.862483171	IL15/POU4F2	2	positive regulation of hemopoiesis	BP
GO:0016818	GO:0016818	8/192	435/11754	0.417391638	0.862483171	0.862483171	ABCE1/ARL9/MMAA/NUDT9/RAB33B/SMARCA5/SPATA5/WRN	8	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	MF
GO:1902532	GO:1902532	6/192	318/11754	0.418823984	0.862483171	0.862483171	DUSP4/MYOZ2/PAQR3/PPEF2/SPRY1/TNIP3	6	negative regulation of intracellular signal transduction	BP
GO:0045765	GO:0045765	3/192	144/11754	0.419069867	0.862483171	0.862483171	FGF2/GAB1/SMAD1	3	regulation of angiogenesis	BP
GO:0060173	GO:0060173	3/192	144/11754	0.419069867	0.862483171	0.862483171	BBS7/INTU/SLC7A11	3	limb development	BP
GO:0001098	GO:0001098	1/192	33/11754	0.419722642	0.862483171	0.862483171	GTF2E2	1	basal transcription machinery binding	MF
GO:0001099	GO:0001099	1/192	33/11754	0.419722642	0.862483171	0.862483171	GTF2E2	1	basal RNA polymerase II transcription machinery binding	MF
GO:0006110	GO:0006110	1/192	33/11754	0.419722642	0.862483171	0.862483171	SLC4A4	1	regulation of glycolytic process	BP
GO:0006334	GO:0006334	1/192	33/11754	0.419722642	0.862483171	0.862483171	SMARCA5	1	nucleosome assembly	BP
GO:0006383	GO:0006383	1/192	33/11754	0.419722642	0.862483171	0.862483171	SMARCA5	1	transcription by RNA polymerase III	BP
GO:0015485	GO:0015485	1/192	33/11754	0.419722642	0.862483171	0.862483171	SCARB2	1	cholesterol binding	MF
GO:0021955	GO:0021955	1/192	33/11754	0.419722642	0.862483171	0.862483171	PRDM8	1	central nervous system neuron axonogenesis	BP
GO:0030225	GO:0030225	1/192	33/11754	0.419722642	0.862483171	0.862483171	IL15	1	macrophage differentiation	BP
GO:0030374	GO:0030374	1/192	33/11754	0.419722642	0.862483171	0.862483171	FGF2	1	nuclear receptor coactivator activity	MF
GO:0030520	GO:0030520	1/192	33/11754	0.419722642	0.862483171	0.862483171	POU4F2	1	intracellular estrogen receptor signaling pathway	BP
GO:0031297	GO:0031297	1/192	33/11754	0.419722642	0.862483171	0.862483171	WRN	1	replication fork processing	BP
GO:0042130	GO:0042130	1/192	33/11754	0.419722642	0.862483171	0.862483171	PDE5A	1	negative regulation of T cell proliferation	BP
GO:0042446	GO:0042446	1/192	33/11754	0.419722642	0.862483171	0.862483171	REST	1	hormone biosynthetic process	BP
GO:0043124	GO:0043124	1/192	33/11754	0.419722642	0.862483171	0.862483171	TNIP3	1	negative regulation of canonical NF-kappaB signal transduction	BP
GO:0045005	GO:0045005	1/192	33/11754	0.419722642	0.862483171	0.862483171	WRN	1	DNA-templated DNA replication maintenance of fidelity	BP
GO:0048029	GO:0048029	1/192	33/11754	0.419722642	0.862483171	0.862483171	ALPK1	1	monosaccharide binding	MF
GO:0048661	GO:0048661	1/192	33/11754	0.419722642	0.862483171	0.862483171	FGF2	1	positive regulation of smooth muscle cell proliferation	BP
GO:1901019	GO:1901019	1/192	33/11754	0.419722642	0.862483171	0.862483171	PKD2	1	regulation of calcium ion transmembrane transporter activity	BP
GO:1901224	GO:1901224	1/192	33/11754	0.419722642	0.862483171	0.862483171	NR3C2	1	positive regulation of non-canonical NF-kappaB signal transduction	BP
GO:0016817	GO:0016817	8/192	436/11754	0.419890701	0.862483171	0.862483171	ABCE1/ARL9/MMAA/NUDT9/RAB33B/SMARCA5/SPATA5/WRN	8	"hydrolase activity, acting on acid anhydrides"	MF
GO:0072521	GO:0072521	4/192	202/11754	0.420670152	0.862483171	0.862483171	DCK/NOCT/NUDT9/PDE5A	4	purine-containing compound metabolic process	BP
GO:0090287	GO:0090287	4/192	202/11754	0.420670152	0.862483171	0.862483171	ADAMTS3/FGF2/HHIP/SPRY1	4	regulation of cellular response to growth factor stimulus	BP
GO:0000086	GO:0000086	2/192	88/11754	0.42280589	0.862483171	0.862483171	CCNA2/FAM175A	2	G2/M transition of mitotic cell cycle	BP
GO:0043433	GO:0043433	2/192	88/11754	0.42280589	0.862483171	0.862483171	PKD2/PPP2CB	2	negative regulation of DNA-binding transcription factor activity	BP
